test_acc,test_f1,test_auc,best_f1,best_auc,best_epoch,fold,model,iter
0.8512396694214877,0.8422856020311822,0.9584617958502375,0.8422856020311822,0.9584617958502375,4.0,,simulated_local_1,17.0
0.8512396694214877,0.8432251361465836,0.9433801304769287,0.8432251361465836,0.9433801304769287,36.0,,simulated_local_2,17.0
0.8264462809917356,0.827003050913387,0.9505001652883769,0.827003050913387,0.9505001652883769,7.0,,simulated_local_3,17.0
0.8181818181818182,0.8034974066107315,0.9189183797077564,0.8034974066107315,0.9189183797077564,34.0,,simulated_local_4,17.0
0.859504132231405,0.8515490570036024,0.9484998001850325,,,,,fedavg,17.0
0.8760330578512396,0.8720830684467047,0.9572866358931685,0.8720830684467047,0.9572866358931685,12.0,,vlocal,18.0
0.8760330578512396,0.8716645842863702,0.946206117776886,0.8716645842863702,0.946206117776886,2.0,,simulated_local_0,18.0
0.8429752066115702,0.834347000454679,0.9434132919001492,0.834347000454679,0.9434132919001492,17.0,,simulated_local_1,18.0
0.8760330578512396,0.8714364689289849,0.9500306383930656,0.8714364689289849,0.9500306383930656,3.0,,simulated_local_2,18.0
0.8429752066115702,0.8392203215208971,0.9402032353620406,0.8392203215208971,0.9402032353620406,34.0,,simulated_local_3,18.0
0.8512396694214877,0.8380499882892226,0.9366010993039997,0.8380499882892226,0.9366010993039997,46.0,,simulated_local_4,18.0
0.8760330578512396,0.8718283311584746,0.9498884760180973,,,,,fedavg,18.0
0.8842975206611571,0.8811491538764266,0.9620286023467831,0.8811491538764266,0.9620286023467831,16.0,,vlocal,19.0
0.8760330578512396,0.8684313568161759,0.9475537650015521,0.8684313568161759,0.9475537650015521,34.0,,simulated_local_0,19.0
0.859504132231405,0.8541106665170836,0.9507565130354313,0.8541106665170836,0.9507565130354313,2.0,,simulated_local_1,19.0
0.8677685950413223,0.8642225003986951,0.9592207246577874,0.8642225003986951,0.9592207246577874,46.0,,simulated_local_2,19.0
0.8760330578512396,0.8729242016964601,0.9548289695990465,0.8729242016964601,0.9548289695990465,24.0,,simulated_local_3,19.0
0.8099173553719008,0.8073628850488354,0.9138151835732055,0.8073628850488354,0.9138151835732055,21.0,,simulated_local_4,19.0
0.8760330578512396,0.8713336574299141,0.957706594754395,,,,,fedavg,19.0
0.859504132231405,0.855260992451075,0.950498899265934,0.855260992451075,0.950498899265934,48.0,,vlocal,20.0
0.8347107438016529,0.8238944468609538,0.9472791041785222,0.8238944468609538,0.9472791041785222,21.0,,simulated_local_0,20.0
0.8429752066115702,0.8445874408952536,0.9492660994168914,0.8445874408952536,0.9492660994168914,46.0,,simulated_local_1,20.0
0.8760330578512396,0.8719559228650136,0.961714601264064,0.8719559228650136,0.961714601264064,10.0,,simulated_local_2,20.0
0.8842975206611571,0.8804391812656275,0.9577399648433138,0.8804391812656275,0.9577399648433138,7.0,,simulated_local_3,20.0
0.8347107438016529,0.8298946686112461,0.9341267146608027,0.8298946686112461,0.9341267146608027,18.0,,simulated_local_4,20.0
0.8677685950413223,0.861773166521622,0.9558909949088741,,,,,fedavg,20.0
0.8760330578512396,0.8722407069514506,0.9398342819206943,0.8722407069514506,0.9398342819206943,49.0,,vlocal,21.0
0.8512396694214877,0.8389979717252445,0.9505539095064438,0.8389979717252445,0.9505539095064438,23.0,,simulated_local_0,21.0
0.8677685950413223,0.8638557418160259,0.9492510572886556,0.8638557418160259,0.9492510572886556,7.0,,simulated_local_1,21.0
0.8677685950413223,0.8634381674000282,0.9507039256832841,0.8634381674000282,0.9507039256832841,18.0,,simulated_local_2,21.0
0.8429752066115702,0.8435462973445539,0.9519669606706214,0.8435462973445539,0.9519669606706214,3.0,,simulated_local_3,21.0
0.8347107438016529,0.8198841905373236,0.9375571613934114,0.8198841905373236,0.9375571613934114,39.0,,simulated_local_4,21.0
0.8512396694214877,0.8459390812389749,0.9506605140594928,,,,,fedavg,21.0
0.8429752066115702,0.8395710261738969,0.9417272213391457,0.8395710261738969,0.9417272213391457,29.0,,vlocal,22.0
0.8512396694214877,0.8474566134993942,0.940370609817195,0.8474566134993942,0.940370609817195,46.0,,simulated_local_0,22.0
0.8264462809917356,0.8220518162173521,0.9459610138589998,0.8220518162173521,0.9459610138589998,43.0,,simulated_local_1,22.0
0.8347107438016529,0.8240105965005727,0.9505898678781454,0.8240105965005727,0.9505898678781454,21.0,,simulated_local_2,22.0
0.8429752066115702,0.8283928507412793,0.9478270685476684,0.8283928507412793,0.9478270685476684,22.0,,simulated_local_3,22.0
0.8264462809917356,0.8222471046406604,0.9381608379273131,0.8222471046406604,0.9381608379273131,49.0,,simulated_local_4,22.0
0.8512396694214877,0.8436408963514458,0.9498560034295209,,,,,fedavg,22.0
0.8760330578512396,0.8724062656207066,0.9589695607452438,0.8724062656207066,0.9589695607452438,15.0,,vlocal,23.0
0.8677685950413223,0.8646932131229652,0.9514790893140713,0.8646932131229652,0.9514790893140713,16.0,,simulated_local_0,23.0
0.8677685950413223,0.86138502427419,0.9568513151216637,0.86138502427419,0.9568513151216637,1.0,,simulated_local_1,23.0
0.8677685950413223,0.8602328706426973,0.9594417127704267,0.8602328706426973,0.9594417127704267,5.0,,simulated_local_2,23.0
0.8429752066115702,0.8321566428866687,0.9497539632724417,0.8321566428866687,0.9497539632724417,11.0,,simulated_local_3,23.0
0.8099173553719008,0.7908234879431999,0.944552988258428,0.7908234879431999,0.944552988258428,46.0,,simulated_local_4,23.0
0.8512396694214877,0.844806397516947,0.9581374098521417,,,,,fedavg,23.0
0.8677685950413223,0.8636625900352272,0.9523456447758313,0.8636625900352272,0.9523456447758313,33.0,,vlocal,24.0
0.859504132231405,0.8522202315590744,0.9325105837796656,0.8522202315590744,0.9325105837796656,44.0,,simulated_local_0,24.0
0.8264462809917356,0.8165066373456372,0.9308797608152614,0.8165066373456372,0.9308797608152614,40.0,,simulated_local_1,24.0
0.8512396694214877,0.8501824621659332,0.9471885886442739,0.8501824621659332,0.9471885886442739,4.0,,simulated_local_2,24.0
0.8347107438016529,0.8347165312405953,0.9567580489667602,0.8347165312405953,0.9567580489667602,14.0,,simulated_local_3,24.0
0.8677685950413223,0.8642059862271689,0.9544696640832541,0.8642059862271689,0.9544696640832541,1.0,,simulated_local_4,24.0
0.859504132231405,0.855260992451075,0.9537227531997631,,,,,fedavg,24.0
0.8842975206611571,0.8808357474985342,0.9569336524242618,0.8808357474985342,0.9569336524242618,7.0,,vlocal,25.0
0.8429752066115702,0.8362543357758668,0.944636201838465,0.8362543357758668,0.944636201838465,32.0,,simulated_local_0,25.0
0.8677685950413223,0.8642530797158108,0.9517504277098542,0.8642530797158108,0.9517504277098542,1.0,,simulated_local_1,25.0
0.8181818181818182,0.811984177814149,0.9131041628069343,0.811984177814149,0.9131041628069343,33.0,,simulated_local_2,25.0
0.859504132231405,0.8534859080313626,0.9379729742725655,0.8534859080313626,0.9379729742725655,5.0,,simulated_local_3,25.0
0.8099173553719008,0.790348012868674,0.9187523441323702,0.790348012868674,0.9187523441323702,38.0,,simulated_local_4,25.0
0.8429752066115702,0.8344037780401415,0.9419656404154378,,,,,fedavg,25.0
0.8512396694214877,0.8419519874065328,0.9414235992642056,0.8419519874065328,0.9414235992642056,23.0,,vlocal,26.0
0.8512396694214877,0.8387370205552023,0.9281156258970968,0.8387370205552023,0.9281156258970968,21.0,,simulated_local_0,26.0
0.859504132231405,0.8549318773917703,0.9504493910874623,0.8549318773917703,0.9504493910874623,37.0,,simulated_local_1,26.0
0.8429752066115702,0.8356105327179707,0.9444320694302014,0.8356105327179707,0.9444320694302014,2.0,,simulated_local_2,26.0
0.8512396694214877,0.8377646711704997,0.9377827707880269,0.8377646711704997,0.9377827707880269,1.0,,simulated_local_3,26.0
0.859504132231405,0.845700709999033,0.9423677394323012,0.845700709999033,0.9423677394323012,0.0,,simulated_local_4,26.0
0.8512396694214877,0.8460208615851734,0.9439826794214465,,,,,fedavg,26.0
0.859504132231405,0.8549667801004699,0.9593002768154038,0.8549667801004699,0.9593002768154038,33.0,,vlocal,27.0
0.8429752066115702,0.8344080838553778,0.9483567930332838,0.8344080838553778,0.9483567930332838,4.0,,simulated_local_0,27.0
0.8677685950413223,0.8596782281079802,0.9481672696146234,0.8596782281079802,0.9481672696146234,10.0,,simulated_local_1,27.0
0.859504132231405,0.8568325613780158,0.9461909059542595,0.8568325613780158,0.9461909059542595,49.0,,simulated_local_2,27.0
0.859504132231405,0.8555254269539982,0.9479061206134478,0.8555254269539982,0.9479061206134478,43.0,,simulated_local_3,27.0
0.8512396694214877,0.8473003354903393,0.9433718293425066,0.8473003354903393,0.9433718293425066,10.0,,simulated_local_4,27.0
0.8760330578512396,0.8714679260133804,0.9523470294813774,,,,,fedavg,27.0
0.8512396694214877,0.8499053578000946,0.9480831005897643,0.8499053578000946,0.9480831005897643,36.0,,vlocal,28.0
0.8264462809917356,0.8323829352078597,0.9538725233589235,0.8323829352078597,0.9538725233589235,23.0,,simulated_local_0,28.0
0.859504132231405,0.8536696426885445,0.9528697215950953,0.8536696426885445,0.9528697215950953,28.0,,simulated_local_1,28.0
0.8264462809917356,0.8192386366418636,0.9478923794666894,0.8192386366418636,0.9478923794666894,45.0,,simulated_local_2,28.0
0.8264462809917356,0.816291801792377,0.9434210920606729,0.816291801792377,0.9434210920606729,13.0,,simulated_local_3,28.0
0.8347107438016529,0.8225823763013843,0.9445722916013669,0.8225823763013843,0.9445722916013669,10.0,,simulated_local_4,28.0
0.8512396694214877,0.8465103308078515,0.9536819184131387,,,,,fedavg,28.0
0.8429752066115702,0.8390540588887696,0.9552495515538365,0.8390540588887696,0.9552495515538365,23.0,,vlocal,29.0
0.8512396694214877,0.838773347864257,0.946914294914342,0.838773347864257,0.946914294914342,27.0,,simulated_local_0,29.0
0.8429752066115702,0.8351396572164103,0.9353437075619577,0.8351396572164103,0.9353437075619577,28.0,,simulated_local_1,29.0
0.8429752066115702,0.8381294594733328,0.9479053406722918,0.8381294594733328,0.9479053406722918,5.0,,simulated_local_2,29.0
0.8512396694214877,0.8436321254503072,0.9448273932959753,0.8436321254503072,0.9448273932959753,13.0,,simulated_local_3,29.0
0.8429752066115702,0.8302688893597985,0.9508618506454055,0.8302688893597985,0.9508618506454055,4.0,,simulated_local_4,29.0
0.8347107438016529,0.8271940181031089,0.952381234197996,,,,,fedavg,29.0
0.8347107438016529,0.8302249175726213,0.9444118412107684,0.8302249175726213,0.9444118412107684,26.0,,vlocal,30.0
0.8512396694214877,0.8433293978748523,0.9644014774832655,0.8433293978748523,0.9644014774832655,14.0,,simulated_local_0,30.0
0.8264462809917356,0.8228637432381328,0.9548678474309217,0.8228637432381328,0.9548678474309217,18.0,,simulated_local_1,30.0
0.8181818181818182,0.8156290981790256,0.9520655890764015,0.8156290981790256,0.9520655890764015,21.0,,simulated_local_2,30.0
0.8264462809917356,0.8179215002400991,0.9215104370986178,0.8179215002400991,0.9215104370986178,49.0,,simulated_local_3,30.0
0.8677685950413223,0.8623326070810624,0.9470033391454785,0.8623326070810624,0.9470033391454785,16.0,,simulated_local_4,30.0
0.8512396694214877,0.8436408963514458,0.9552853985012629,,,,,fedavg,30.0
0.859504132231405,0.8559492455596351,0.9485628323359916,0.8559492455596351,0.9485628323359916,17.0,,vlocal,31.0
0.8429752066115702,0.835009343273806,0.9507362821717115,0.835009343273806,0.9507362821717115,46.0,,simulated_local_0,31.0
0.8677685950413223,0.8663743183223701,0.9566669320221679,0.8663743183223701,0.9566669320221679,47.0,,simulated_local_1,31.0
0.8347107438016529,0.8257212025807068,0.9420983607677064,0.8257212025807068,0.9420983607677064,43.0,,simulated_local_2,31.0
0.8429752066115702,0.828233563665993,0.9435604532061588,0.828233563665993,0.9435604532061588,10.0,,simulated_local_3,31.0
